feature_out,importance
cat__Description_ARGUS CAMERAS CD17,0.0
cat__Description_ARGUS CAMERAS IN STRATEGIC LOCATIONS IN HARLEM,0.0
cat__Description_ART STUDIO,0.0
cat__Description_ARTHUR KILL RD WIDENING,0.0
cat__Description_ARTICLE 28 DIAGNOSTIC & TREATMENT CENTER INITIAL OUTFITTING (ED NC058),0.0
"cat__Description_ARTS VENUE (AUDITORIUM) -  LED SCREEN 20X23, LIGHTING CEILING TRUSS WITH LIGHTING AND CONTROLS, AUDIO UPGRADE, ELECTRICAL UPGRADE/ AC",0.0
cat__Description_ASAP VEHICLE AND CONDITIONS CAR,0.0
cat__Description_ASAP VEHICLE PURCHASE,0.0
"cat__Description_ASBESTOS ABATEMENT, SUB-METERING OF ALL APARTMENTS, AND COMPACTOR REPLACEMENT",0.0
cat__Description_ASIA SOCIETY CHILLER REPLACEMENT PROJECT,0.0
cat__Description_ASPHALT GREEN ENERGY EFFICIENCY INITIATI,0.0
cat__Description_ASTOR AVE. & HOLLAND AVE.,0.0
cat__Description_AT THE EAST 86TH STREET SUBWAY ENTRANCES: 1. SOUTHEAST C/O EAST 86TH ST. & 2ND AVE. 2. SOUTHWEST OR SOUTHEAST C/O EAST 86TH ST. & 3RD AVE. 3. SOUTHEAST C/O EAST 86TH ST. & LEXINGTON AVE. 4. NORTHEAST C/O EAST 83RD ST. & 2ND AVE.,0.0
"cat__Description_AT THE SUTTON PLACE PARKS: 1. EAST 50TH ST., EAST OF BEEKMAN PL. 2. EAST SIDE OF 55TH ST., EAST OF SUTTON PL. SOUTH 3. EAST SIDE OF 56TH ST., EAST OF SUTTON PL. SOUTH 4. EAST SIDE OF 57TH ST., EAST OF SUTTON PL. SOUTH 5. EAST SIDE OF 58TH ST., EAST OF SUTTON PL. SOUTH",0.0
cat__Description_ATHLETIC FIELD RENOVATION,0.0
cat__Description_ATLANTIC STAGE 2 RENOVATION,0.0
cat__Description_ATRIUM PROJECT-PHASE IIA,0.0
cat__Description_AUDIO AND VISUAL UPGRADE FOR THE AUDITORIUM,0.0
cat__Description_AUDIO VISUAL EQUIPMENT UPGRADES,0.0
cat__Description_AUDIO/VISUAL SYSTEM FOR AUDITORIUM,0.0
cat__Description_AUDIO/VISUAL UPGRADE FOR AUDIOTORIUM,0.0
cat__Description_AUDITOIRUM UPGRADE AT PS/MS124Q,0.0
cat__Description_AUDITORIM UPGRADES (PRINCIPAL JENNIFER LOGAN),0.0
cat__Description_AUDITORIUM,0.0
cat__Description_AUDITORIUM AND CAFETERIA HVAC,0.0
cat__Description_AUDITORIUM AND CAFETERIA SUPPLEMENTAL COOLING B:K145 S:K145,0.0
cat__Description_AUDITORIUM AUDIO VISUAL UPGRADE,0.0
"cat__Description_AUDITORIUM EQUIPMENT, INCLUDING SOUND SYSTEM, VIDEO PROJECTOR, AND SCREEN",0.0
cat__Description_AUDITORIUM HVAC MS50 B:K050 S:K050,0.0
cat__Description_AUDITORIUM IMPROVEMENTS,0.0
cat__Description_AUDITORIUM INSTALLATION OF NEW SOUND SYSTEM,0.0
cat__Description_AUDITORIUM LIGHTING,0.0
cat__Description_AUDITORIUM PROJECT,0.0
cat__Description_AUDITORIUM REFURBISHMENT INCLUDING SEATING,0.0
cat__Description_AUDITORIUM RENOVATION,0.0
cat__Description_AUDITORIUM SEATS,0.0
cat__Description_AUDITORIUM SUPPLEMENTAL COOLING,0.0
cat__Description_AUDITORIUM TECH UPGRADES,0.0
cat__Description_AUDITORIUM UPGRADE,0.0
"cat__Description_AUDITORIUM UPGRADE AT HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE Q650",0.0
"cat__Description_AUDITORIUM UPGRADE AT HSLEPS, Q690",0.0
cat__Description_AUDITORIUM UPGRADE AT IS10,0.0
cat__Description_AUDITORIUM UPGRADE AT IS141,0.0
cat__Description_AUDITORIUM UPGRADE COMPLETION,0.0
cat__Description_AUDITORIUM UPGRADE FOR HUMANITIES AND THE ARTS HS,0.0
cat__Description_AUDITORIUM UPGRADE INCLUDING SEATS  AND TECHNOLOGY,0.0
cat__Description_AUDITORIUM UPGRADE PS 29 (PRINCIPAL LINDA MANFREDI),0.0
cat__Description_AUDITORIUM UPGRADE PS 54(PRINCIPAL KAREN LAROSA),0.0
"cat__Description_AUDITORIUM UPGRADE, INCLUDING SUPPLEMENTAL COOLING.",0.0
cat__Description_AUDITORIUM UPGRADES,0.0
cat__Description_AUDITORIUM UPGRADES AND SUPPLEMENTAL COOLING,0.0
"cat__Description_AUDITORIUM UPGRADES WITH AN LED BACKGROUND WALL, UPGRADED SOUND SYTEM. ADDITIONAL LIGHTING AND NEW SEATING.",0.0
cat__Description_AUDITORIUM UPGRADES.,0.0
cat__Description_AUDOTIRUM UPGRADE,0.0
cat__Description_AUTOMATED MEDICATION DISPENSING TECHNOLOGY,0.0
cat__Description_AUTOMATIC TRANSFER SWITCH (ATS) REPLACEMENT,0.0
cat__Description_AV STAGE UPGRADES,0.0
cat__Description_AV SYSTEM,0.0
cat__Description_AV SYSTEM EQUIPMENT,0.0
cat__Description_AV SYSTEM IN THE COMMONS THEATER (PV NC796),0.0
cat__Description_AV UPGRADES,0.0
"cat__Description_AV, NEW SPOTLIGHTS, AND WALL RECONSTRUCTION",0.0
cat__Description_Air Conditioning for Auditorium,0.0
cat__Description_Athletic Field Renovation,0.0
cat__Description_Athletic Fields upgrade,0.0
cat__Description_Auditorium upgrade,0.0
cat__Description_BACKYARD UPGRADE,0.0
cat__Description_BALL FIELD BLEACHER SEATING,0.0
cat__Description_BARUCH COLLEGE - MASON HALL STAGE ELEVATOR LIFT,0.0
cat__Description_BASEBALL FIELDS AT JUNIPER VALLEY PARK,0.0
cat__Description_BASEMENT RENOVATIONS (500 GRAND CONCOURSE),0.0
cat__Description_BASEMENT RESTORATION,0.0
cat__Description_BASKETBALL COURT RENOVATIONS,0.0
cat__Description_BASKETBALL COURT UPGRADES FOR NYCHA'S PATTERSON HOUSES,0.0
cat__Description_BASKETBALL COURTSLIGHTING AND ENTRANCES,0.0
"cat__Description_BATHROOM AND KITCHEN RENOVATIONS AND EQUIPMENT, APPLIANCE AND CABINET UPGRADES TO 176-180 ELDRDIGE STREET, AN AAFE-OWNED AFFORDABLE HOUSING COMPLEX.",0.0
cat__Description_BATHROOM RENOVATION,0.0
cat__Description_BATHROOM UPGRADE,0.0
cat__Description_BATHROOM UPGRADE (CN0226),0.0
cat__Description_BATHROOM UPGRADES,0.0
cat__Description_BATHROOM UPGRADES FOR P.S.196Q,0.0
cat__Description_BATHROOMS IN OLD WING UPGRADE,0.0
cat__Description_BATHROOMS UPGRADES,0.0
cat__Description_BAY TERRACE CENTER PASSENGER VAN FOR SENIORS,0.0
cat__Description_BAY TERRACE SPORTS COMPLEX,0.0
cat__Description_BAY TERRACE SPORTS COMPLEX.,0.0
cat__Description_BCC'S MEDIA AND DIGITAL FILM PRODUCTION TELEVISION STUDIO RENOVATION,0.0
"cat__Description_BEACH 19TH IS THE FIRST PHASE OF A TWO-BUILDING MIXED-USE NEW CONSTRUCTION PROJECT LOCATED AT 10-25 BEACH 20TH STREET IN FAR ROCKAWAY, QUEENS. BEACH 19TH IS COMPRISED OF 166 RENTAL UNITS, WHICH WILL BE 100% AFFORDABLE, PARKING, AND COMMERCIAL SPACE.",0.0
cat__Description_BEACH GRADING MACHINE AND LOCKER ROOM UPGRADE,0.0
cat__Description_BEACH GREEN DUNES III,0.0
cat__Description_BEAUTIFICATION PROJECTS,0.0
cat__Description_BED STUY CENTRAL & NORTH PHASE II. CAPGRANTS ID 90-101340-C1882.,0.0
cat__Description_BEDFORD GREEN HOUSE II CONSTRUCTION,0.0
cat__Description_BEHAVIORAL HEALTH EXPANSION,0.0
cat__Description_BELMONT CLT,0.0
"cat__Description_BEREAN HDFC REQUESTS THESE CAPITAL FUNDS TO MAKE CRITICALLY NECESSARY IMPROVEMENTS TO THE STRUCTURE AND INFRASTRUCTURE OF ITS AFFORDABLE HOUSING PORTFOLIO AND MAINTAIN QUALITY AFFORDABLE HOUSING IN ITS TARGETED AREA.  AS SUCH, THE PROPOSED PURPOSE OF THE",0.0
cat__Description_BIG BORE CT SCANNER (BBCT) - RADIATION ONCOLOGY FOR KINGS COUNTY HOSPITAL,0.0
cat__Description_BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,0.0
cat__Description_BIOLOGY CORE FACILITY RENOVATIONS,0.0
cat__Description_BIOLOGY LAB UPGRADE AT QUEENS COLLEGE,0.0
cat__Description_BLACK BOX THEATER CLASSROOM UPGRADE,0.0
cat__Description_BOILER,0.0
cat__Description_BOILER REPLACEMENT FOR 370 BROOK/535 E 142ND,0.0
cat__Description_BOX TRUCK FOR THE FDNY CEREMONIAL UNIT,0.0
cat__Description_BOYS LOCKER ROOM UPGRADE,0.0
cat__Description_BRANCH EXPANSION AND RENOVATION,0.0
"cat__Description_BRANCH IS UNDERGOING FULL RENOVATION - NEEDS INITIAL OUTFITTING: BOOKS, TECHNOLOGY, FURNITURE",0.0
cat__Description_BRANCH RENOVATION,0.0
cat__Description_BRITTON COTTAGE RECONSTRUCTION,0.0
cat__Description_BROADWAY COUNTDOWN CLOCKS IN DISTRICT 7,0.0
cat__Description_BROADWAY MALLS REHABS FROM 72ND STREET TO 96TH STREET IN DISTRICT 6,0.0
cat__Description_BRONX NEW CONSTRUCTION MIXED-USE RESIDENCE,0.0
"cat__Description_BROOKDALE HOSPITAL IS SEEKING FUNDS TO ENHANCE BREAST HEALTH SERVICES FOR ITS PATIENT POPULATION. THE CURRENT MAMMOGRAPHY EQUIPMENT WILL BE REPLACED BY A DIGITAL 3D MACHINE WITH TOMOSYNTHESIS, IMPROVING PATIENT CARE AND IMAGE QUALITY, REDUCING PATIENT VIS",0.0
cat__Description_BROOKLYN CARE COORDINATOR VEHICLE,0.0
cat__Description_BROOKLYN COLLEGE - INGERSALL LECTURE HALLS,0.0
cat__Description_BROOKLYN PUBLIC LIBRARY SYSTEM-WIDE CAPITAL IMPROVEMENTS,0.0
cat__Description_BROWNSVILLE NORTH &AMP; SOUTH IS A PROPOSED 44 UNITS AFFORDABLE HOUSING PROJECT COMPOSED OF SEVEN SCATTERED VACANT LOTS LOCATED IN THE BROWNSVILLE SECTION OF BROOKLYN.  THE PROJECT SITES ARE CURRENTLY VACANT AND OWNER BY NYC DEPARTMENT OF HOUSING PRESERVA,0.0
cat__Description_BSC ROOF TOP AC UNIT REPLACEMENT,0.0
"cat__Description_BUILD NEW BUILDING, INCLUDES 15,358 SF OF CLINIC / COMMUNITY FACILITY SPACE OWNED AND OPERATED BY THE BRIDGE; 190 UNITS OF SUPPORTIVE AND AFFORDABLE HOUSING; AND A YOUTH CENTER (SPLIT FUND WITH ED NC1038)",0.0
cat__Description_BUILD OUT A HYDROPONIC CLASSROOM AT K548,0.0
cat__Description_BUILD OUT OF ART STUDIO SPACE,0.0
cat__Description_BUILD THEATER WITH  ADA LOCATIONS AS WELL AS 3 ADDITIONAL BATHROOMS,0.0
cat__Description_BUILDIGN UPGRADES,0.0
"cat__Description_BUILDING A NEW OUTPATIENT COMMUNITY HEALTH CENTER ON VACANT LOT LOCATED AT 104 NEW DORP PLAZA, STATEN ISLAND.",0.0
cat__Description_BUILDING ACQUISITION,0.0
cat__Description_BUILDING ACQUISITION (NC0995),0.0
cat__Description_BUILDING ACQUISITION FOR 3485 THIRD AVE,0.0
cat__Description_BUILDING ENVELOPE/FACILITY PRESERVATION,0.0
cat__Description_BUILDING MANAGEMENT SYSTEM,0.0
cat__Description_BUILDING OR RENOVATING KITCHEN,0.0
cat__Description_BUILDING RENOVATION OF 243 W 20TH ST,0.0
"cat__Description_BUILDING RENOVATIONS AT 177 SOUTH 4TH STREET TO USE AS THE ORGANIZATION'S NEW HEADQUARTERS, HOUSING BOTH ITS OFFICES AND COMMUNITY PROGRAMMING. (ED NC0689)",0.0
"cat__Description_BUILDING SYSTEMS, FACADES WORKS AND WINDOWS RENOVATIONS",0.0
cat__Description_BUILDING UPGRADE SUMNER HOUSES ATRIUM,0.0
"cat__Description_BUILDING/THEATER RENOVATION (PV NC0186, NC1017)",0.0
"cat__Description_BUILDING/THEATER RENOVATION (PV NC0203, NC1017)",0.0
cat__Description_BULLETIN BOARDS AND LAPTOPS FOR CRESTON ACADEMY,0.0
cat__Description_BURNERS AND CONTROLS ON 2 BOILERS,0.0
cat__Description_BUS BULBS UNDER THE ELEVATED TRAIN AT KEY BUS STOPS. TRENCH RESTORATION ON 20TH AVE FROM 86TH ST TO BATH AVE,0.0
cat__Description_BUS CLOCKS IN THE DISTRICT,0.0
cat__Description_BUS COUNTDOWN CLOCKS,0.0
cat__Description_BUSINESS INCUBATOR,0.0
cat__Description_Bathroom Renovation,0.0
cat__Description_Bathroom Upgrades,0.0
cat__Description_Bathrooms renovations,0.0
cat__Description_CAFETERIA AND GYMNASIUM A/C SYSTEM UPGRADE,0.0
cat__Description_CAFETERIA AND KITCHEN UPGRADE,0.0
cat__Description_CAFETERIA COOLING UPGRADE,0.0
cat__Description_CAFETERIA HVAC,0.0
cat__Description_CAFETERIA RENOVATIONS,0.0
cat__Description_CAFETERIA SUPPLEMENTAL COOLING,0.0
cat__Description_CAFETERIA UPGRADE,0.0
cat__Description_CAFETERIA UPGRADES,0.0
cat__Description_CAFTERIA SOUND SYSTEM & TV MONITORS.,0.0
cat__Description_CALLEN-LORDE WEST 18TH ROOF & FLOORING,0.0
cat__Description_CAMERA SYSTEMS UPGRADES,0.0
cat__Description_CAMERA UPGRADE,0.0
cat__Description_CAMERAS,0.0
cat__Description_CAMERAS PS 11 (PRINCIPAL ERICA MATTERA),0.0
cat__Description_CAMPUS LIBRARY,0.0
cat__Description_CAMPUS SAFETY IMPROVEMENTS - TURNSTILES,0.0
cat__Description_CAMPUS-WIDE EXTERIOR BLUE LIGHT EMERGENCY TELEPHONE AND CAMERAS UPGRADE PROJECT,0.0
cat__Description_CAMPUSWIDE INITIAL OUTFIT FOR FURNITURE MODERNIZATION,0.0
"cat__Description_CAPITAL FUNDING WILL SUPPORT THE RENOVATION OF A PLAYGROUND DEVASTATED BY HURRICANE SANDY, IN WHICH DESTROYED THE FLOORS, PLAY EQUIPMENT AND TREES WITHIN THE PLAYGROUND. FUNDS WILL BE USED TO PROVIDE A FULL UPGRADE TO THE PLAYGROUND AND THE EQUIPMENT/AMEN",0.0
"cat__Description_CAPITAL FUNDING WOULD GO TOWARD A NEW COMMUNITY CENTER (SHIRLEY CHISHOLM COMMUNITY CENTER) AT TILDEN PLAYGROUND IN BROOKLYN. THE PARKS DEPARTMENT HAS COORDINATED PLANS, AND THIS FOLLOWS UP ON A BLOOMBERG ADMINISTRATION IMPACT STUDY FOR THE SITE AT THE PLA",0.0
"cat__Description_CAPITAL FUNDS WILL SUPPORT A THE PROPOSED CONSTRUCTION OF 89 UNITS OF LOW-INCOME HOUSING FOR SENIORS EARNING LESS THAN 50% OF THE AMI. THE BPHN SENIOR RESIDENCE PROJECT WILL BE LOCATED AT 1488 NEW YORK AVENUE AND WILL CONSIST OF 88 STUDIO UNITS, ONE 1-BED",0.0
cat__Description_CAPITAL FUNDS WILL SUPPORT COPO'S INITIATIVE TO PURCHASE VEHICLES FOR THE ORGANIZATIONS MEALS ON WHEELS FOOD DELIVERY PROGRAM TO TRANSPORT SENIORS TO AND FROM DFTA-FUNDED SENIOR CENTERS ON CONEY ISLAND AVENUE.,0.0
cat__Description_CAPITAL IMPROVEMENTS AT 721 VAN SICLEN HDFC,0.0
cat__Description_CAPITAL IMPROVEMENTS TO BUILDING IN THE PATRICK GORMAN TOWERS,0.0
cat__Description_CAPITAL IMPROVEMENTS TO TEN EYCK PLAZA,0.0
cat__Description_CAPITAL IMPROVEMENTS.,0.0
cat__Description_CAPITAL REFURBISHMENT TO MEMORIAL,0.0
cat__Description_CAPITAL RESTORATION OF PERMANENT ART IN THE PARK,0.0
cat__Description_CARDIO BYPASS MACHINE (HL NC0962),0.0
cat__Description_CARGO VAN PURCHASE TO BE USED BY NYC PARKS' SHOPS TEAMS TO REPAIR AND MAINTAIN THE PARKS IN THE 49TH DISTRICT.,0.0
cat__Description_CCT CAMERA SYSTEM FOR ALL 27 BUILDGINGS AT NYCHA BAISLEY HOUSES,0.0
cat__Description_CENTER FOR BLACK EXCELLENCE AND INNOVATION,0.0
cat__Description_CHANGE OF BUDGET LINE FROM HA-D001 /PROJECT ID 806 HAM22P107,0.0
cat__Description_CHANGE OF BUDGET LINE FROM HA-D001/PROJECT ID 806 HAM22ML31.,0.0
cat__Description_CHANGE OF BUDGET LINE FROM P-D056 TO P-D017.,0.0
cat__Description_CHANGE OF BUDGET LINE FROM TF-D004 TO P-D018.,0.0
cat__Description_CHELSEA CLINIC LAB PROJECT,0.0
cat__Description_CHELSEA WATERSIDE BALL FIELD,0.0
cat__Description_CHELSEA WATERSIDE PARK RECONSTRCTION,0.0
"cat__Description_CHELSEA WATERSIDE PARK RECONSTRUCTION, BATHROOM, DOG RUN AND PICNIC AREA",0.0
cat__Description_CHEM LAB,0.0
cat__Description_CHEMISTRY LAB AT BROOKLYN COLLEGE ACADEMY'S CONEY ISLAND AVENUE LOCATION,0.0
cat__Description_CHESTNUT COMMONS HOUSING AND COMMUNITY CENTER. CAPGRANTS ID 72-130373-U8449,0.0
cat__Description_CHHAYA TECHNICAL ADJUSTMENT,0.0
cat__Description_CHILDREN'S GARDEN AND RETAINING WALL RECONSTRUCTION,0.0
cat__Description_CHILLER AND AC SYSTEM REPLACEMENT (PV NC0965),0.0
"cat__Description_CHINA INSTITUTE'S PROJECT IS PHASE IIA OF ITS FACILITY RENOVATION PROJECT, WHICH WILL BRING 6500 SQ. FEET OF SPACE ON THEG ROUND LEVEL TO CODE",0.0
cat__Description_CHORME BOOKS AND DESKTOP COMPUTERS,0.0
cat__Description_CHROMEBOOKS TO REPLACE OUTDATED/BROKEN DEVICES AT P.S. 084 JOSE DE DIEGO,0.0
cat__Description_CLARKE PLACE SENIOR RESIDENCE PROJECT,0.0
cat__Description_CLASON POINT,0.0
cat__Description_CLASSROOM RENOVATION,0.0
cat__Description_CLASSROOM RENOVATION AND UPGRADE,0.0
"cat__Description_CLASSROOM RENOVATIONS (PAINT, REPAIR FLOORS, COAT RACKS)",0.0
cat__Description_CLASSROOM UPGRADE - PS 21 (PRINCIPAL ANTHONY COSENTINO ),0.0
cat__Description_CLASSROOM UPGRADES,0.0
cat__Description_CLINIC / COMMUNITY FACILITY SPACE OWNED AND OPERATED BY THE BRIDGE (ED NC0289),0.0
cat__Description_CLOSING FUNDING GAP IN PORT RICHMOND LIBRARY MAJOR RENOVATION PROJECT.,0.0
cat__Description_CLOVE ENTRY DISCOVERY ZONE,0.0
cat__Description_COMMAND CAR EMS 20,0.0
cat__Description_COMMAND CAR FOR EMS 3 LOCATED AT 501 ZEREGA AVENUE,0.0
"cat__Description_COMMAND CAR, EMS DIVISION 8",0.0
cat__Description_COMMERCIAL GRADE TRAPIS FABRIC PRINTER SYSTEM,0.0
cat__Description_COMMON AREA SEATING/FURNITURE FOR STUDENTS AND LANDSCAPE UPGRADING AND OUTDOOR SEATING,0.0
cat__Description_COMMUNITY CENTER,0.0
"cat__Description_COMMUNITY CENTER RENOVATION (ED NC0846, ED NC0964)",0.0
"cat__Description_COMMUNITY FACILITY CONSTRUCTION PROJECT AT 44 SEELEY STREET, BROOKLYN (ED NC0774)",0.0
cat__Description_COMMUNITY HEALTHCARE NETWORK INC WILL INSTALL 68 SOLAR ELECTRIC PANELS ON THE HEALTH CENTER ROOF AND REPLACE THE BUILDING FAΓòƒADE AND WINDOWS WITH MATERIALS SUPPORTING BETTER INSULATION AND ENERGY EFFICIENCY AT ITS WILLIAMSBURG HEALTH CENTER.,0.0
cat__Description_COMMUNITY MEDICAL CLINIC,0.0
cat__Description_COMPLETE FACADE WORK TO 21 ST. JAMES PLACE,0.0
cat__Description_COMPLETE FITNESS CENTER UPGRADE,0.0
cat__Description_COMPLETE GYM UPGRADE,0.0
cat__Description_COMPLETE INTERIOR RENOVATION OF LIBRARY BUILDING AND REPLACEMENT OF AIR CONDITIONING SYSTEMS.,0.0
cat__Description_COMPLETE PLAYGROUND RENOVATION,0.0
cat__Description_COMPLETE PROJECT,0.0
"cat__Description_COMPLETE RECONSTRUCTION OF THE BRONX SKATE PARK (ED CN226, EDCN222)",0.0
cat__Description_COMPLETE RENOVATION AND ENLARGEMENT OF THE EXISTING KITCHEN SPACE.,0.0
cat__Description_COMPLETE RENOVATION OF THE EAST WING OF THEIR FLAGSHIP ONE PACE PLAZA. (SPLIT FUND WITH NC0017),0.0
"cat__Description_COMPLETE RENOVATION OF WALTER WARD PLAYGROUND INCLUDING, PLAYGROUND (PHASE 1), SITTING AREA, BASKETBALL & HANDBALL COURTS (PHASE 2)",0.0
"cat__Description_COMPLETELY RECONSTRUCT AND EXPAND 2 PLAYGROUNDS, SPRAY SHOWERS, ADULT FITNESS, BASKETBALL COURTS AND HANDBALL COURT.",0.0
cat__Description_COMPLETELY RECONSTRUCT PLAYGROUND & SPRAY SHOWER.,0.0
cat__Description_COMPLETION OF PENINSULA PHASE III,0.0
cat__Description_COMPREHENSIVE BETTERMENT,0.0
cat__Description_COMPREHENSIVE UPGRADES TO THE AUDITORIUM,0.0
cat__Description_COMPUTER AND SCANNER NETWORK,0.0
"cat__Description_COMPUTER CARTS, SMARTBOARDS & PRINTERS.",0.0
cat__Description_COMPUTER LAB EQUIPMENT UPGRADE,0.0
cat__Description_COMPUTER LAB EQUIPMENT UPGRADE AT EAST WILLIAMSBURG SCHOLARS ACADEMY,0.0
cat__Description_COMPUTER LAB TECHNOLOGY UPGRADE,0.0
cat__Description_COMPUTER LAB UPGRADE,0.0
cat__Description_COMPUTER/STEM LAB EQUIPMENT UPGRADES,0.0
cat__Description_COMPUTERS AND CARTS,0.0
cat__Description_COMPUTERS FOR NEW DAY CARE CENTER ON VAN DYKE HOUSES CAMPUS (381 SUTTER AVE),0.0
"cat__Description_COMPUTERS, TABLETS AND SMART BOARDS",0.0
cat__Description_CONFOCAL IMAGING MICROSCOPE,0.0
"cat__Description_CONSOLIDATE, RELOCATE, AND UPGRADE SCIENCE LABS",0.0
cat__Description_CONSTRUCT A NEW DOG RUN AT CAPTAIN JACOB JOSEPH PLAYGROUND,0.0
cat__Description_CONSTRUCT A NEW MIXED USE BUILDING SENIOR HOUSING PROJECT,0.0
cat__Description_CONSTRUCT A PLAZA/ SEATING AREA AT PELHAM PARKWAY N AND SEYMOUR AVE. AREA 20K SF.,0.0
"cat__Description_CONSTRUCT ONE NEW NINE-STORY, 63-UNIT MIXED-USE SUPPORTIVE HOUSING RESIDENCE",0.0
cat__Description_CONSTRUCTION,0.0
cat__Description_CONSTRUCTION AND RENOVATION OF THE POMONOK COMMUNITY CENTER,0.0
cat__Description_CONSTRUCTION AND RENOVATIONS,0.0
cat__Description_CONSTRUCTION AND UPGRADES AT QUEST TO LEARN SCHOOL,0.0
cat__Description_CONSTRUCTION AND UPGRADES TO GHHDC PROPERTIES,0.0
cat__Description_CONSTRUCTION OF 3RD FLOOR,0.0
cat__Description_CONSTRUCTION OF A CHILD CARE CENTER,0.0
cat__Description_CONSTRUCTION OF A LACTATION ROOM,0.0
"cat__Description_CONSTRUCTION OF A NEW 1,400 SQ. FT. STAND ALONE BUILDING AS PART OF THE EAST SIDE COASTAL RESILIENCY PROJECT AT THE EAST RIVER PARK. (ED NC106)",0.0
cat__Description_CONSTRUCTION OF A NEW ELEVATOR IN THE HAUPT CONSERVATORY,0.0
cat__Description_CONSTRUCTION OF A PERMANENT SUPPORTIVE HOUSING SITE,0.0
cat__Description_CONSTRUCTION OF A PUBLIC RESTROOM AT THEáEND OF BEACH 17TH STREET.,0.0
cat__Description_CONSTRUCTION OF A VISITOR AND,0.0
cat__Description_CONSTRUCTION OF ADA-COMPLIANT ENTRANCE TO THE MUSEUM.,0.0
cat__Description_CONSTRUCTION OF AFFORDABLE HOMEOWNERSHIP UNITS IN THE BRONX,0.0
cat__Description_CONSTRUCTION OF AFFORDABLE HOUSING AT 270 E 2ND STREET,0.0
cat__Description_CONSTRUCTION OF AFFORDABLE HOUSING AT 302 EAST 2ND STREET AND 276 EAST 3RD STREET,0.0
cat__Description_CONSTRUCTION OF CENTRALIZED TUTORING HUB,0.0
cat__Description_CONSTRUCTION OF CHALLENGE PREPARATORY SCHOOL,0.0
cat__Description_CONSTRUCTION OF DAY HABILITATION CENTER FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES.,0.0
cat__Description_CONSTRUCTION OF GRANITE STEPS,0.0
cat__Description_CONSTRUCTION OF KIDS CULTURE GARDEN,0.0
cat__Description_CONSTRUCTION OF LAUNDROMAT AT GRANT HOUSES - COMPLETION OF PROJECT,0.0
cat__Description_CONSTRUCTION OF MALCOLM SHABAZZ HARLEM PLAZA PROJECT,0.0
cat__Description_CONSTRUCTION OF MATERNAL FETAL MEDICINE UNIT,0.0
cat__Description_CONSTRUCTION OF NEW COMMUNITY FACILITY AT 44 SEELEY  STREET,0.0
cat__Description_CONSTRUCTION OF NEW FACILITY WHICH WILL ENHANCE THE SCHOOL'S MISSION AND SERVE MANY PURPOSES SET FORTH IN THE CREATENYC CULTURAL PLAN.,0.0
cat__Description_CONSTRUCTION OF NEW PARK AT 10TH AVE BETWEEN 48TH AND 49TH STREETS,0.0
"cat__Description_CONSTRUCTION OF NEW UJO SOCIAL SERVICE BUILDING AT 498 BEDFORD AVE (ED NC040, ED NC046). FMS PJID 801 BEDFORDAV",0.0
cat__Description_CONSTRUCTION OF NEW VBGCQ CLUBHOUSE,0.0
cat__Description_CONSTRUCTION OF NYUL HEADQUARTERS,0.0
cat__Description_CONSTRUCTION OF RECREATION CENTER AT BROOKVILLE PARK.,0.0
cat__Description_CONSTRUCTION OF SENIOR HOUSING,0.0
cat__Description_CONSTRUCTION OF SENSATION STATION.,0.0
cat__Description_CONSTRUCTION OF STEM LAB,0.0
cat__Description_CONSTRUCTION OF STUDENT SUCCESS CENTER: CENTRALIZED TUTORING HUB,0.0
cat__Description_CONSTRUCTION OF THE CUMBERLAND PUBLIC PLAZA AT THE BROOKLYN NAVY YARD,0.0
cat__Description_CONSTRUCTION OF TIMBALE TERRACE PROJECT,0.0
cat__Description_CONSTRUCTION OF YMCA-EDENWALD,0.0
"cat__Description_CONSTRUCTION ON 5 CITY-OWNED VACANT SITES IN BUSHWICK, BROOKLYN",0.0
cat__Description_CONSTRUCTION OR RENOVATION,0.0
"cat__Description_CONSTRUCTION OR RENOVATION OF DYCKMAN HOUSE SENIOR CENTER 3758 10TH AVE., MANHATTAN",0.0
cat__Description_CONSTRUCTION PROJECT WHICH ADDS TWO FLOORS TO THE TOP OF AN EXISTING 6-STORY CONCRETE STRUCTURE.,0.0
"cat__Description_CONSTRUCTION UPGRADES TO CREATE A SAFER ENVIRONMENT: WATER FILTRATION, AC/HEATING, DOORS, GYM SAFETY PADDING, PLUMBING.",0.0
cat__Description_CONSTRUCTION/RENOVATION - NBT DEVELOPMENT PROJECT,0.0
cat__Description_CONSTRUCTION/RENOVATION OF AFFORDABLE HOUSING AT 51 HILLSIDE,0.0
cat__Description_CONSTRUCTION/RENOVATION OF THE DEGRAW STREET FIREHOUSE RENOVATION,0.0
"cat__Description_CONSTRUCTION/SITE UPGRADE (2289, 2301, 2311 AND 2333 FIFTH AVENUE, NEW YORK, NY (HARLEM)",0.0
cat__Description_CONVERSION OF A CLASSROOM SPACE TO A SCIENCE LAB TO ACCOMMODATE HANDS-ON INVESTIGATIONS,0.0
cat__Description_CONVERSION OF LIBRARY TO A MEDIA ROOM,0.0
