project_id,date,material,quantity,unit,unit_price_estimated,total_cost_estimated,is_synthetic,source
P.S. 84 - BROOKLYN,2024-03-11,steel,4.355,tons,1037.82,4519.71,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-08-19,lumber,11.299,board_feet,1.13,12.77,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-08-13,rebar,2.852,tons,699.66,1995.43,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-01-06,rebar,13.646,tons,667.66,9110.89,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-01-24,aggregate,21.258,tons,15.6,331.62,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-08-30,cement,8.092,tons,111.07,898.78,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-10-15,cement,0.64,tons,116.38,74.48,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-07-25,cement,6.461,tons,146.84,948.73,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-09-18,aggregate,9.887,tons,16.8,166.1,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-10-29,lumber,8.587,board_feet,1.22,10.48,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-09-15,steel,8.179,tons,931.81,7621.27,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-07-19,rebar,19.06,tons,832.42,15865.93,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-12-06,cement,0.298,tons,114.82,34.22,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-10-28,lumber,5.749,board_feet,1.45,8.34,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-02-15,rebar,10.067,tons,713.59,7183.71,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-06-30,aggregate,25.726,tons,16.6,427.05,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-03-31,aggregate,10.955,tons,14.45,158.3,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-12-19,rebar,3.51,tons,700.67,2459.35,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-02-24,aggregate,1.881,tons,16.24,30.55,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-12-03,aggregate,11.046,tons,18.06,199.49,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-08-03,lumber,18.099,board_feet,1.42,25.7,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-07-11,aggregate,10.379,tons,18.36,190.56,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-08-07,cement,0.473,tons,114.75,54.28,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-09-18,lumber,11.375,board_feet,1.09,12.4,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-06-22,cement,13.932,tons,120.52,1679.08,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-03-22,lumber,1.641,board_feet,1.32,2.17,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-05-20,rebar,1.504,tons,748.08,1125.11,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-01-01,rebar,29.966,tons,813.03,24363.26,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-05-16,rebar,0.223,tons,707.04,157.67,True,synthetic_generator_v1
P.S. 84 - BROOKLYN,2024-12-22,rebar,5.5,tons,717.05,3943.77,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-02,rebar,5.367,tons,748.08,4014.95,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-01-02,aggregate,9.208,tons,15.52,142.91,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-09,steel,8.442,tons,862.51,7281.31,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-09-21,cement,7.43,tons,139.79,1038.64,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-06-16,rebar,9.095,tons,700.43,6370.41,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-05-15,rebar,14.286,tons,713.21,10188.92,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-12-05,rebar,11.537,tons,790.69,9122.19,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-24,aggregate,10.039,tons,16.93,169.96,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-08,aggregate,0.612,tons,16.15,9.88,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-12-18,cement,16.109,tons,117.71,1896.19,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-28,lumber,22.983,board_feet,1.04,23.9,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-03-04,rebar,2.715,tons,632.73,1717.86,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-11-02,steel,19.329,tons,936.99,18111.08,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-07-03,steel,10.588,tons,1015.92,10756.56,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-07-14,cement,2.83,tons,105.77,299.33,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-12-15,cement,8.173,tons,112.9,922.73,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-11-01,rebar,5.316,tons,705.57,3750.81,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-08-03,lumber,7.828,board_feet,1.14,8.92,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-12-29,steel,15.745,tons,882.96,13902.21,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-11-02,cement,12.835,tons,120.19,1542.64,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-01-04,cement,19.534,tons,129.48,2529.26,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-03-10,lumber,7.365,board_feet,1.27,9.35,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-24,lumber,8.699,board_feet,1.2,10.44,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-07-11,lumber,12.616,board_feet,1.4,17.66,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-12,rebar,5.864,tons,609.0,3571.18,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-08-11,lumber,9.765,board_feet,1.1,10.74,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-06-08,lumber,3.541,board_feet,1.38,4.89,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-06-23,rebar,9.495,tons,844.89,8022.23,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-10-19,aggregate,6.843,tons,14.66,100.32,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-04-23,steel,3.511,tons,1046.25,3673.38,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-11-07,cement,1.744,tons,139.55,243.38,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-05-12,aggregate,8.477,tons,18.01,152.67,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-03-07,steel,6.259,tons,869.11,5439.76,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-02-25,aggregate,4.084,tons,16.55,67.59,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-11-05,rebar,8.144,tons,597.56,4866.53,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-12-11,aggregate,23.778,tons,13.71,326.0,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-04-05,cement,8.893,tons,148.24,1318.3,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-08-19,aggregate,12.534,tons,18.54,232.38,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-09-01,aggregate,3.103,tons,14.65,45.46,True,synthetic_generator_v1
MURRAY HILL ACADEMY HS - M,2024-02-04,aggregate,10.086,tons,12.92,130.31,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-09,lumber,8.68,board_feet,1.4,12.15,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-17,cement,28.685,tons,114.21,3276.11,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-30,lumber,9.82,board_feet,1.16,11.39,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-08-27,lumber,3.802,board_feet,1.43,5.44,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-09,cement,15.253,tons,108.72,1658.31,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-09,steel,31.616,tons,867.77,27435.42,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-02,rebar,6.643,tons,809.3,5376.18,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-08,rebar,2.129,tons,721.21,1535.46,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-22,steel,23.552,tons,852.44,20076.67,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-30,steel,2.608,tons,1077.34,2809.7,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-11,rebar,5.268,tons,701.26,3694.24,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-03-27,cement,12.579,tons,102.61,1290.73,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-04,cement,0.698,tons,140.46,98.04,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-04,rebar,10.535,tons,826.48,8706.97,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-10,lumber,20.123,board_feet,1.36,27.37,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-09,cement,19.441,tons,148.99,2896.51,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-06-15,rebar,26.125,tons,735.85,19224.08,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-03-15,lumber,0.233,board_feet,1.43,0.33,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-06-05,cement,0.177,tons,103.72,18.36,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-24,cement,10.881,tons,121.02,1316.82,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-08-30,rebar,3.638,tons,675.25,2456.56,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-04,aggregate,1.633,tons,14.27,23.3,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-09,lumber,10.178,board_feet,1.15,11.7,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-08-06,cement,8.252,tons,127.68,1053.62,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-04,cement,1.205,tons,124.81,150.4,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-13,steel,11.769,tons,803.58,9457.33,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-24,lumber,10.477,board_feet,1.14,11.94,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-01,cement,11.753,tons,126.11,1482.17,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-04,lumber,13.913,board_feet,1.44,20.03,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-16,rebar,4.686,tons,759.17,3557.47,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-20,steel,0.743,tons,1083.53,805.06,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-19,rebar,34.411,tons,683.06,23504.78,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-23,steel,16.902,tons,1066.5,18025.98,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-23,lumber,13.18,board_feet,1.14,15.03,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-29,cement,7.877,tons,140.89,1109.79,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-02,rebar,4.958,tons,665.74,3300.74,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-17,steel,4.899,tons,1090.64,5343.05,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-12,steel,0.116,tons,849.77,98.57,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-17,cement,1.831,tons,109.25,200.04,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-27,rebar,5.074,tons,823.74,4179.66,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-04-03,cement,7.692,tons,147.29,1132.95,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-28,aggregate,18.499,tons,15.38,284.51,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-02-08,lumber,20.269,board_feet,1.23,24.93,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-12-08,aggregate,6.972,tons,15.28,106.53,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-02-17,cement,19.489,tons,145.97,2844.81,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-06-02,cement,6.282,tons,136.03,854.54,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-12-26,steel,5.661,tons,925.93,5241.69,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-06-14,cement,5.053,tons,121.14,612.12,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-29,lumber,6.681,board_feet,1.27,8.48,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-01-08,lumber,6.247,board_feet,1.39,8.68,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-04-09,aggregate,0.986,tons,16.07,15.85,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-07-12,rebar,8.351,tons,798.17,6665.52,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-16,rebar,3.311,tons,723.55,2395.67,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-01-08,rebar,10.661,tons,660.54,7042.02,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-08-09,rebar,15.172,tons,753.41,11430.74,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-08-29,rebar,2.386,tons,873.6,2084.41,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-12-04,aggregate,5.866,tons,12.93,75.85,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-29,aggregate,1.292,tons,13.83,17.87,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-08-20,cement,14.421,tons,103.12,1487.09,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-31,steel,4.095,tons,810.54,3319.16,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-02-14,steel,9.237,tons,1120.77,10352.55,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-08-20,rebar,11.578,tons,756.65,8760.49,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-04-05,aggregate,32.575,tons,16.07,523.48,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-01-03,rebar,7.644,tons,698.19,5336.96,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-03-12,cement,7.105,tons,126.5,898.78,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-03-01,aggregate,4.353,tons,15.67,68.21,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-05-28,cement,2.504,tons,116.25,291.09,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-11-04,steel,0.309,tons,1047.26,323.6,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-02-19,rebar,3.93,tons,749.4,2945.14,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-05-23,cement,11.897,tons,131.21,1561.01,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-10-30,aggregate,15.046,tons,13.81,207.79,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-03-13,rebar,1.16,tons,859.05,996.5,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-06-20,rebar,4.408,tons,822.13,3623.95,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-05-15,lumber,0.815,board_feet,1.15,0.94,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-03-08,cement,9.201,tons,116.1,1068.24,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-09-05,cement,3.364,tons,117.31,394.63,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-09-15,steel,18.233,tons,810.48,14777.48,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-07-06,aggregate,5.338,tons,17.73,94.64,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-12-29,rebar,21.277,tons,612.74,13037.27,True,synthetic_generator_v1
P.S. 138 - BROOKLYN,2024-07-23,steel,6.944,tons,1098.12,7625.35,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-12-24,cement,3.484,tons,144.11,502.08,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-10-20,lumber,3.341,board_feet,1.16,3.88,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-11-26,steel,1.73,tons,1052.08,1820.1,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-09-24,aggregate,5.985,tons,14.03,83.97,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-07-30,lumber,11.704,board_feet,1.08,12.64,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-05-11,lumber,21.512,board_feet,1.22,26.24,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-02-15,rebar,0.505,tons,817.05,412.61,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-09-20,steel,11.754,tons,876.91,10307.2,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-10-02,cement,4.149,tons,112.23,465.64,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-02-06,cement,4.95,tons,118.89,588.51,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-10-14,rebar,8.145,tons,707.92,5766.01,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-12-16,steel,24.278,tons,841.8,20437.22,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-07-03,aggregate,13.937,tons,14.29,199.16,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-05-03,lumber,9.058,board_feet,1.27,11.5,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-07-26,lumber,0.957,board_feet,1.49,1.43,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-08-10,cement,4.78,tons,130.24,622.55,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-04-22,lumber,5.994,board_feet,1.45,8.69,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-10-04,rebar,7.97,tons,644.53,5136.9,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-04-26,aggregate,13.109,tons,18.28,239.63,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-11-18,lumber,0.577,board_feet,1.04,0.6,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-06-20,cement,8.137,tons,123.38,1003.94,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-08-15,lumber,2.291,board_feet,1.24,2.84,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-06-20,lumber,4.698,board_feet,1.06,4.98,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-07-22,steel,6.835,tons,1061.87,7257.88,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-10-31,cement,11.212,tons,127.96,1434.69,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-06-19,lumber,14.218,board_feet,1.36,19.34,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-01-15,rebar,12.371,tons,623.48,7713.07,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-04-29,cement,37.388,tons,124.21,4643.96,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-09-16,aggregate,5.358,tons,13.32,71.37,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-12-17,cement,16.429,tons,135.8,2231.06,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-08-15,aggregate,19.209,tons,13.07,251.06,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-12-25,steel,6.179,tons,1023.15,6322.04,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-07-08,steel,7.011,tons,878.45,6158.81,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-05-17,cement,9.72,tons,144.86,1408.04,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-12-07,steel,27.526,tons,830.61,22863.37,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-06-09,rebar,11.069,tons,597.96,6618.82,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-08-01,cement,25.073,tons,105.79,2652.47,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-02-26,lumber,8.617,board_feet,1.11,9.56,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-06-26,rebar,20.651,tons,667.7,13788.67,True,synthetic_generator_v1
P.S. / I.S. 270 - QUEENS,2024-11-20,rebar,0.841,tons,607.27,510.71,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-10-07,cement,13.95,tons,123.08,1716.97,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-05-14,cement,9.518,tons,139.36,1326.43,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-05-03,aggregate,10.497,tons,13.5,141.71,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-04-21,steel,5.008,tons,970.3,4859.26,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-05-27,lumber,17.536,board_feet,1.2,21.04,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-04-25,cement,7.628,tons,102.13,779.05,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-09-08,aggregate,8.996,tons,13.69,123.16,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-06-16,cement,18.655,tons,112.46,2097.94,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-11-20,lumber,6.941,board_feet,1.12,7.77,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-07-13,lumber,1.673,board_feet,1.14,1.91,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-07-19,steel,2.622,tons,856.72,2246.32,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-10-25,cement,15.91,tons,132.13,2102.19,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-12-04,rebar,3.425,tons,816.0,2794.8,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-06-06,lumber,0.538,board_feet,1.43,0.77,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-02-05,cement,4.896,tons,103.91,508.74,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-03,cement,2.56,tons,119.1,304.9,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-01-03,rebar,4.81,tons,665.92,3203.08,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-01-08,steel,1.55,tons,1084.1,1680.36,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-02-29,cement,3.184,tons,140.14,446.21,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-11-11,cement,12.316,tons,115.52,1422.74,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-12-13,lumber,26.979,board_feet,1.24,33.45,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-10-15,rebar,1.058,tons,816.19,863.53,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-10-05,aggregate,0.838,tons,13.87,11.62,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-03-28,rebar,16.669,tons,801.35,13357.7,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-04,lumber,6.628,board_feet,1.48,9.81,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-05-03,aggregate,7.778,tons,16.78,130.51,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-04-01,cement,9.237,tons,119.76,1106.22,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-09-23,steel,1.441,tons,792.99,1142.7,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-24,aggregate,16.968,tons,13.51,229.24,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-15,cement,4.927,tons,106.36,524.04,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-06-25,steel,7.645,tons,767.2,5865.24,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-04-06,aggregate,21.603,tons,16.95,366.17,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-03-27,cement,3.349,tons,133.69,447.73,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-02-04,lumber,6.02,board_feet,1.46,8.79,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-09-25,cement,16.824,tons,136.69,2299.67,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-12-17,lumber,2.042,board_feet,1.29,2.63,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-10,cement,6.789,tons,112.15,761.39,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-07-09,lumber,6.806,board_feet,1.28,8.71,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-02-11,rebar,14.598,tons,724.85,10581.36,True,synthetic_generator_v1
P.S. 128 - BROOKLYN,2024-08-28,steel,3.938,tons,1018.43,4010.58,True,synthetic_generator_v1
