ID,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,source_file,synthetic_flag,Reported,Fiscal_Year,Borough,Award,Council_District,Sponsor,Title,Description,Budget_Line,BIN,Incident Date,Record Type Description,Check2 Description,Fatality,Injury,House Number,Street Name,Block,Lot,Postcode,Latitude,Longitude,Community Board,Council District,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020),the_geom,Job_Number,Job_Type,Job_Status,CompltYear,PermitYear,ClassAInit,ClassAProp,ClassANet,HotelInit,HotelProp,OtherBInit,OtherBProp,Units_CO,Boro,AddressNum,AddressSt,Occ_Init,Occ_Prop,Bldg_Class,Job_Desc,DateFiled,DatePermit,DateLstUpd,DateComplt,ZoningDst1,ZoningDst2,ZoningDst3,SpeclDst1,SpeclDst2,FloorsInit,FloorsProp,Enlargemnt,Ownership,CenBlock20,CenTract20,BCTCB2020,BCT2020,NTA2020,NTAName20,CDTA2020,CDTAName20,CommntyDst,CouncilDst,SchSubDist,SchCommnty,SchElmntry,FireCmpany,FireBattln,FireDivsn,PolicePcnt,GeomSource,DCPEdited,Region,IncomeGroup,SpecialNotes,TableName,date,equipment,hours_used,hourly_cost_estimated,cost_estimated,maintenance_flag,is_synthetic,source,material,quantity,unit,unit_price_estimated,total_cost_estimated,will_delay
ED CN005,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,2000000.0,0.0,Speaker,"COUNCIL ON THE ENVIRONMENT, INC. D/B/A GROWNYC",GREENMARKET REGIONAL FOOD HUB,ED DN628,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PW NC054,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2021,FY21,M,121000.0,8.0,Ayala,"STRIVE INTERNATIONAL, INC. - TRAINING FACILITY COMPUTER SYSTEM",TRAINING FACILITY COMPUTER SYSTEM,HR DN974,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P  CN003,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,Q,300000.0,28.0,Adams,RENOVATION OF FRREDERICK B JUDGE PLAYGROUND,PLAYGROUND RENOVATION,P  D019,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P  CN984,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,M,150000.0,6.0,Rosenthal,CITY PARKS FOUNDATION,SUMMERSTAGE UPGRADE. SUBMISSION ID 13-356165-C1885.,P  DN665,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0494,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,100000.0,21.0,Moya,P.S. 14 FAIRVIEW SCHOOL TECH UPGRADE  B:Q014 S:Q014,REPLACE PROMETHEAN BOARDS,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
ED CN012,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,R,1500000.0,5000.0,"Matteo, Speaker",TRAVIS AVENUE LIFT PROJECT,ELEVATING SECTION OF TRAVIS AVENUE TO PREVENT FLOODING,ED D075,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0435,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,512000.0,19.0,Paladino,EDWARD HART SCHOOL YARD UPGRADE B:Q021 S:Q021,SCHOOLYARD UPGRADE,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HO CN020,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,Q,42000.0,27.0,Miller,NYC H+H QUEENS HOSPITAL,ZEISS SPECTRALIS OCT GLAUCOMA/NEURO IMAGING SYSTEM UPGRADE,HO D003,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PW NC0013,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,73000.0,1.0,Marte,HENRY STREET SETTLEMENT IT UPGRADES,"IT UPGRADES FOR COMPUTER LABS AT THE COMMUNITY CONSULTATION CENTER; BOYS AND GIRLS REPUBLIC, AND THE JACOB RIIS CORNERSTONE. (SPLI T FUND WITH NC0047)",PW DN653,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HW CN021,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,R,895000.0,51.0,Borelli,PLEASANT PLAINS PARK AND RIDE,"FUNDS WILL SUPPORT THE ACQUISITION, PLANNING, DESIGN, AND CONSTRUCTION OF A PARK AND RIDE FACILITY.",HW D104,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN348,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,50000.0,19.0,Vallone,P.S. 193 Q,TECHNOLOGY UPGRADE,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
ED NC041,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2025,FY25,K,100000.0,33.0,Restler,CADMAN PLAZA NORTH INC. CARBON EMISSION REDUCTION PROJECTS,SOLAR PANELS AND PLAYGROUND INSTALLATION,HD D020,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN306,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,200000.0,14.0,Cabrera,P.S. 091 BRONX - 2200 AQUEDUCT AVE,"AUDITORIUM UPGRADES WITH AN LED BACKGROUND WALL, UPGRADED SOUND SYTEM. ADDITIONAL LIGHTING AND NEW SEATING.",E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
LN CN1063,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,X,4000000.0,14.0,"Speaker,Sanchez",SEDGWICK BRANCH NEW ROOF & HVAC REPLACEMENT,NEW ROOF AND REPLACEMENT OF THE HVAC SYSTEM,LN D008,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P  CN010,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,50000.0,24.0,Lancman,DEPARTMENT OF PARKS & RECREATION - WILLOW TRAIL,FUNDS TO MAKE REPAIRS ON WILLOW TRAIL IN FLUSHING MEADOWS CORONA PARK,P  D019,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HL NC037,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2021,FY21,K,120000.0,44.0,Yeger,HATZOLOH INCORPORATED - AMBULANCES,FUNDING FOR AMBULANCES,PW DN243,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0810,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,110000.0,42.0,Banks,K158 AQUAPHONIC LAB 158 S:K158,ADDITION OF AN AQUAPHONIC LAB TO THE K158 HYDROPONIC LAB,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0111,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,50000.0,4.0,Powers,MURRAY HILL ACADEMY TECH UPGRADES B:M621 S:M432,TECHNOLOGY UPGRADES,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC965,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,M,1000000.0,0.0,Speaker,NEW MUSEUM,FUNDING FOR EXPANSION,PV DN291,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
ED NC093,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2025,FY25,K,63000.0,47.0,"Speaker, Brannan",JEWISH CHILD CARE ASSOCIATION ACCESSIBLE VAN PURCHASE,VEHICLE PURCHASE.,CS DN207,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
LN CN907,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,M,5000000.0,0.0,Speaker,NY PUBLIC LIBRARY - SYSTEM-WIDE IMPROVEMENTS,FUNDING FOR NYPL SYSTEM-WIDE CAPITAL IMPROVEMENTS.,LN D008,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HL NC0474,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,309000.0,19.0,Paladino,ST. MARY'S HOSPITAL INITIAL OUFIT FOR NEW EXTENTION,I/O FOR NEW 18-BED UNIT EXTENTION,HL DN367,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P CN0191,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,300000.0,7.0,Abreu,RIVERSIDE PARK STAIR RECONSTRUCTION 160TH STREET AND RIVERSIDE DRIVE,STAIR REPAIR,P D018,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0458,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,50000.0,19.0,Paladino,P.S. 032 STATE STREET TECH UPGRADE B:Q032 S:Q032,TECHNOLOGY UPGRADE,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN293,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,50000.0,21.0,Moya,P.S. 014 FAIRVIEW - 24Q014- AUDITORIUM UPGRADE,AUDITORIUM UPGRADE,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0835,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,139000.0,43.0,Zhuang,I.S. 227 TECH UPGRADES B:K227 S:K227,NEW LAPTOPS,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
P  CN192,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2023,FY23,K,772000.0,42.0,Barron,NOSBORNE PLAYGROUND,PHASE 2 ADULT FITNESS AREA,P  D017,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HA CN019,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,100000.0,22.0,Constantinides,SECURITY CAMERAS AT ASTORIA HOUSES,INSTALL SECURITY CAMERAS AT ASTORIA HOUSES,HA D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
